,Date,Cryptocurrency,adj_close,close,high,low,open,volume
16304,2021-12-17,MATIC-USD,2.128067970275879,2211957372.0,2211957372.0,2211957372.0,2211957372.0,2211957372.0
16305,2021-12-18,MATIC-USD,2.231473922729492,2120162669.0,2120162669.0,2120162669.0,2120162669.0,2120162669.0
16306,2021-12-19,MATIC-USD,2.222235918045044,1597030216.0,1597030216.0,1597030216.0,1597030216.0,1597030216.0
16307,2021-12-20,MATIC-USD,2.127742052078247,1829848362.0,1829848362.0,1829848362.0,1829848362.0,1829848362.0
16308,2021-12-21,MATIC-USD,2.375984907150269,2302408030.0,2302408030.0,2302408030.0,2302408030.0,2302408030.0
16309,2021-12-22,MATIC-USD,2.501101016998291,3483188693.0,3483188693.0,3483188693.0,3483188693.0,3483188693.0
16310,2021-12-23,MATIC-USD,2.679162979125977,3779826295.0,3779826295.0,3779826295.0,3779826295.0,3779826295.0
16311,2021-12-24,MATIC-USD,2.467272996902466,2071968314.0,2071968314.0,2071968314.0,2071968314.0,2071968314.0
16312,2021-12-25,MATIC-USD,2.6368279457092285,1544073308.0,1544073308.0,1544073308.0,1544073308.0,1544073308.0
16313,2021-12-26,MATIC-USD,2.8767569065093994,3214825308.0,3214825308.0,3214825308.0,3214825308.0,3214825308.0
16314,2021-12-27,MATIC-USD,2.725954055786133,1993085412.0,1993085412.0,1993085412.0,1993085412.0,1993085412.0
16315,2021-12-28,MATIC-USD,2.4982059001922607,2817594927.0,2817594927.0,2817594927.0,2817594927.0,2817594927.0
16316,2021-12-29,MATIC-USD,2.470005989074707,2551425027.0,2551425027.0,2551425027.0,2551425027.0,2551425027.0
16317,2021-12-30,MATIC-USD,2.557750940322876,1935378928.0,1935378928.0,1935378928.0,1935378928.0,1935378928.0
16318,2021-12-31,MATIC-USD,2.527107000350952,1700013705.0,1700013705.0,1700013705.0,1700013705.0,1700013705.0
16319,2022-01-01,MATIC-USD,2.574790954589844,985893783.0,985893783.0,985893783.0,985893783.0,985893783.0
16320,2022-01-02,MATIC-USD,2.549190044403076,944553719.0,944553719.0,944553719.0,944553719.0,944553719.0
16321,2022-01-03,MATIC-USD,2.432651996612549,1210619278.0,1210619278.0,1210619278.0,1210619278.0,1210619278.0
16322,2022-01-04,MATIC-USD,2.367248058319092,1397576848.0,1397576848.0,1397576848.0,1397576848.0,1397576848.0
16323,2022-01-05,MATIC-USD,2.1954751014709477,1859987978.0,1859987978.0,1859987978.0,1859987978.0,1859987978.0
16324,2022-01-06,MATIC-USD,2.2507801055908203,2021304260.0,2021304260.0,2021304260.0,2021304260.0,2021304260.0
16325,2022-01-07,MATIC-USD,2.053826093673706,1901375449.0,1901375449.0,1901375449.0,1901375449.0,1901375449.0
16326,2022-01-08,MATIC-USD,1.995859980583191,1354628316.0,1354628316.0,1354628316.0,1354628316.0,1354628316.0
16327,2022-01-09,MATIC-USD,2.115518093109131,1097561124.0,1097561124.0,1097561124.0,1097561124.0,1097561124.0
16328,2022-01-10,MATIC-USD,2.0718019008636475,1580821791.0,1580821791.0,1580821791.0,1580821791.0,1580821791.0
16329,2022-01-11,MATIC-USD,2.356945037841797,2173934503.0,2173934503.0,2173934503.0,2173934503.0,2173934503.0
16330,2022-01-12,MATIC-USD,2.3925909996032715,1879726038.0,1879726038.0,1879726038.0,1879726038.0,1879726038.0
16331,2022-01-13,MATIC-USD,2.263317108154297,1536186797.0,1536186797.0,1536186797.0,1536186797.0,1536186797.0
16332,2022-01-14,MATIC-USD,2.3377270698547363,1284256560.0,1284256560.0,1284256560.0,1284256560.0,1284256560.0
16333,2022-01-15,MATIC-USD,2.353693008422852,878571421.0,878571421.0,878571421.0,878571421.0,878571421.0
16334,2022-01-16,MATIC-USD,2.329822063446045,750509306.0,750509306.0,750509306.0,750509306.0,750509306.0
16335,2022-01-17,MATIC-USD,2.2219700813293457,1652189536.0,1652189536.0,1652189536.0,1652189536.0,1652189536.0
16336,2022-01-18,MATIC-USD,2.128438949584961,1475708073.0,1475708073.0,1475708073.0,1475708073.0,1475708073.0
16337,2022-01-19,MATIC-USD,2.035978078842163,1318686617.0,1318686617.0,1318686617.0,1318686617.0,1318686617.0
16338,2022-01-20,MATIC-USD,1.960373044013977,824202447.0,824202447.0,824202447.0,824202447.0,824202447.0
16339,2022-01-21,MATIC-USD,1.698989987373352,2195018010.0,2195018010.0,2195018010.0,2195018010.0,2195018010.0
16340,2022-01-22,MATIC-USD,1.530622959136963,2427596173.0,2427596173.0,2427596173.0,2427596173.0,2427596173.0
16341,2022-01-23,MATIC-USD,1.6162480115890503,1387537184.0,1387537184.0,1387537184.0,1387537184.0,1387537184.0
16342,2022-01-24,MATIC-USD,1.5075730085372925,2369012535.0,2369012535.0,2369012535.0,2369012535.0,2369012535.0
16343,2022-01-25,MATIC-USD,1.5585379600524902,1547658922.0,1547658922.0,1547658922.0,1547658922.0,1547658922.0
16344,2022-01-26,MATIC-USD,1.5910550355911257,2349315414.0,2349315414.0,2349315414.0,2349315414.0,2349315414.0
16345,2022-01-27,MATIC-USD,1.591683030128479,1535313776.0,1535313776.0,1535313776.0,1535313776.0,1535313776.0
16346,2022-01-28,MATIC-USD,1.679216980934143,1490168757.0,1490168757.0,1490168757.0,1490168757.0,1490168757.0
16347,2022-01-29,MATIC-USD,1.694964051246643,888150000.0,888150000.0,888150000.0,888150000.0,888150000.0
16348,2022-01-30,MATIC-USD,1.605329990386963,823938936.0,823938936.0,823938936.0,823938936.0,823938936.0
16349,2022-01-31,MATIC-USD,1.6439210176467896,913619284.0,913619284.0,913619284.0,913619284.0,913619284.0
16350,2022-02-01,MATIC-USD,1.6475930213928225,945559197.0,945559197.0,945559197.0,945559197.0,945559197.0
16351,2022-02-02,MATIC-USD,1.5418850183486938,828911083.0,828911083.0,828911083.0,828911083.0,828911083.0
16352,2022-02-03,MATIC-USD,1.550246000289917,806820755.0,806820755.0,806820755.0,806820755.0,806820755.0
16353,2022-02-04,MATIC-USD,1.6908299922943115,960235728.0,960235728.0,960235728.0,960235728.0,960235728.0
16354,2022-02-05,MATIC-USD,1.714359998703003,917069286.0,917069286.0,917069286.0,917069286.0,917069286.0
16355,2022-02-06,MATIC-USD,1.7399510145187378,692969600.0,692969600.0,692969600.0,692969600.0,692969600.0
16356,2022-02-07,MATIC-USD,2.019141912460327,2150764551.0,2150764551.0,2150764551.0,2150764551.0,2150764551.0
16357,2022-02-08,MATIC-USD,1.9486140012741089,1835279905.0,1835279905.0,1835279905.0,1835279905.0,1835279905.0
16358,2022-02-09,MATIC-USD,2.0427680015563965,1429153482.0,1429153482.0,1429153482.0,1429153482.0,1429153482.0
16359,2022-02-10,MATIC-USD,1.8958829641342163,1977316273.0,1977316273.0,1977316273.0,1977316273.0,1977316273.0
16360,2022-02-11,MATIC-USD,1.7146209478378296,1779123711.0,1779123711.0,1779123711.0,1779123711.0,1779123711.0
16361,2022-02-12,MATIC-USD,1.6995110511779783,1053381539.0,1053381539.0,1053381539.0,1053381539.0,1053381539.0
16362,2022-02-13,MATIC-USD,1.6700210571289062,692184777.0,692184777.0,692184777.0,692184777.0,692184777.0
16363,2022-02-14,MATIC-USD,1.658877968788147,1066674333.0,1066674333.0,1066674333.0,1066674333.0,1066674333.0
16364,2022-02-15,MATIC-USD,1.8628549575805664,1226641281.0,1226641281.0,1226641281.0,1226641281.0,1226641281.0
16365,2022-02-16,MATIC-USD,1.8385260105133057,1194666956.0,1194666956.0,1194666956.0,1194666956.0,1194666956.0
16366,2022-02-17,MATIC-USD,1.6568700075149536,1137626487.0,1137626487.0,1137626487.0,1137626487.0,1137626487.0
16367,2022-02-18,MATIC-USD,1.5955140590667725,1018489090.0,1018489090.0,1018489090.0,1018489090.0,1018489090.0
16368,2022-02-19,MATIC-USD,1.6318349838256836,641146699.0,641146699.0,641146699.0,641146699.0,641146699.0
16369,2022-02-20,MATIC-USD,1.515848994255066,846724841.0,846724841.0,846724841.0,846724841.0,846724841.0
16370,2022-02-21,MATIC-USD,1.4087870121002195,1583251489.0,1583251489.0,1583251489.0,1583251489.0,1583251489.0
16371,2022-02-22,MATIC-USD,1.4644759893417358,1347670062.0,1347670062.0,1347670062.0,1347670062.0,1347670062.0
16372,2022-02-23,MATIC-USD,1.4423739910125732,1457761250.0,1457761250.0,1457761250.0,1457761250.0,1457761250.0
16373,2022-02-24,MATIC-USD,1.439592957496643,2679134468.0,2679134468.0,2679134468.0,2679134468.0,2679134468.0
16374,2022-02-25,MATIC-USD,1.5506500005722046,1599951072.0,1599951072.0,1599951072.0,1599951072.0,1599951072.0
16375,2022-02-26,MATIC-USD,1.5152939558029177,898567950.0,898567950.0,898567950.0,898567950.0,898567950.0
16376,2022-02-27,MATIC-USD,1.4530019760131836,1047102113.0,1047102113.0,1047102113.0,1047102113.0,1047102113.0
16377,2022-02-28,MATIC-USD,1.6111910343170166,1205482070.0,1205482070.0,1205482070.0,1205482070.0,1205482070.0
16378,2022-03-01,MATIC-USD,1.621351957321167,1420105585.0,1420105585.0,1420105585.0,1420105585.0,1420105585.0
16379,2022-03-02,MATIC-USD,1.6352449655532837,1415870294.0,1415870294.0,1415870294.0,1415870294.0,1415870294.0
16380,2022-03-03,MATIC-USD,1.5844130516052246,990710018.0,990710018.0,990710018.0,990710018.0,990710018.0
16381,2022-03-04,MATIC-USD,1.4749460220336914,978462899.0,978462899.0,978462899.0,978462899.0,978462899.0
16382,2022-03-05,MATIC-USD,1.5082659721374512,559768269.0,559768269.0,559768269.0,559768269.0,559768269.0
16383,2022-03-06,MATIC-USD,1.4366979598999023,578861412.0,578861412.0,578861412.0,578861412.0,578861412.0
16384,2022-03-07,MATIC-USD,1.416363000869751,1012797548.0,1012797548.0,1012797548.0,1012797548.0,1012797548.0
16385,2022-03-08,MATIC-USD,1.4452840089797974,896799907.0,896799907.0,896799907.0,896799907.0,896799907.0
16386,2022-03-09,MATIC-USD,1.5068169832229614,988921763.0,988921763.0,988921763.0,988921763.0,988921763.0
16387,2022-03-10,MATIC-USD,1.4391969442367554,949122528.0,949122528.0,949122528.0,949122528.0,949122528.0
16388,2022-03-11,MATIC-USD,1.4065040349960327,822568507.0,822568507.0,822568507.0,822568507.0,822568507.0
16389,2022-03-12,MATIC-USD,1.3994849920272827,490928601.0,490928601.0,490928601.0,490928601.0,490928601.0
16390,2022-03-13,MATIC-USD,1.362876057624817,443402681.0,443402681.0,443402681.0,443402681.0,443402681.0
16391,2022-03-14,MATIC-USD,1.3778990507125854,752768010.0,752768010.0,752768010.0,752768010.0,752768010.0
16392,2022-03-15,MATIC-USD,1.38019597530365,651542710.0,651542710.0,651542710.0,651542710.0,651542710.0
16393,2022-03-16,MATIC-USD,1.4683589935302734,889458609.0,889458609.0,889458609.0,889458609.0,889458609.0
16394,2022-03-17,MATIC-USD,1.449110984802246,676449034.0,676449034.0,676449034.0,676449034.0,676449034.0
16395,2022-03-18,MATIC-USD,1.499554991722107,668540821.0,668540821.0,668540821.0,668540821.0,668540821.0
16396,2022-03-19,MATIC-USD,1.528071045875549,652091500.0,652091500.0,652091500.0,652091500.0,652091500.0
16397,2022-03-20,MATIC-USD,1.4639190435409546,526734391.0,526734391.0,526734391.0,526734391.0,526734391.0
16398,2022-03-21,MATIC-USD,1.466493010520935,588441134.0,588441134.0,588441134.0,588441134.0,588441134.0
16399,2022-03-22,MATIC-USD,1.5054479837417605,730610243.0,730610243.0,730610243.0,730610243.0,730610243.0
16400,2022-03-23,MATIC-USD,1.5563030242919922,710942406.0,710942406.0,710942406.0,710942406.0,710942406.0
16401,2022-03-24,MATIC-USD,1.6287649869918823,980186016.0,980186016.0,980186016.0,980186016.0,980186016.0
16402,2022-03-25,MATIC-USD,1.5795730352401731,766975763.0,766975763.0,766975763.0,766975763.0,766975763.0
16403,2022-03-26,MATIC-USD,1.6108030080795288,446969054.0,446969054.0,446969054.0,446969054.0,446969054.0
16404,2022-03-27,MATIC-USD,1.6934809684753418,607365423.0,607365423.0,607365423.0,607365423.0,607365423.0
16405,2022-03-28,MATIC-USD,1.6603870391845703,856594012.0,856594012.0,856594012.0,856594012.0,856594012.0
16406,2022-03-29,MATIC-USD,1.6747870445251465,839051724.0,839051724.0,839051724.0,839051724.0,839051724.0
16407,2022-03-30,MATIC-USD,1.6846189498901367,826807407.0,826807407.0,826807407.0,826807407.0,826807407.0
16408,2022-03-31,MATIC-USD,1.617285966873169,958791018.0,958791018.0,958791018.0,958791018.0,958791018.0
16409,2022-04-01,MATIC-USD,1.6939140558242798,895563591.0,895563591.0,895563591.0,895563591.0,895563591.0
16410,2022-04-02,MATIC-USD,1.654024958610535,749914594.0,749914594.0,749914594.0,749914594.0,749914594.0
16411,2022-04-03,MATIC-USD,1.6888099908828735,595925446.0,595925446.0,595925446.0,595925446.0,595925446.0
16412,2022-04-04,MATIC-USD,1.6499179601669312,661924401.0,661924401.0,661924401.0,661924401.0,661924401.0
16413,2022-04-05,MATIC-USD,1.592921018600464,568845904.0,568845904.0,568845904.0,568845904.0,568845904.0
16414,2022-04-06,MATIC-USD,1.4587470293045044,867123003.0,867123003.0,867123003.0,867123003.0,867123003.0
16415,2022-04-07,MATIC-USD,1.5140539407730105,596685968.0,596685968.0,596685968.0,596685968.0,596685968.0
16416,2022-04-08,MATIC-USD,1.4357019662857056,552171258.0,552171258.0,552171258.0,552171258.0,552171258.0
16417,2022-04-09,MATIC-USD,1.4643219709396362,378660128.0,378660128.0,378660128.0,378660128.0,378660128.0
16418,2022-04-10,MATIC-USD,1.4334650039672852,340128592.0,340128592.0,340128592.0,340128592.0,340128592.0
16419,2022-04-11,MATIC-USD,1.3331739902496338,668911504.0,668911504.0,668911504.0,668911504.0,668911504.0
16420,2022-04-12,MATIC-USD,1.3928680419921875,805426805.0,805426805.0,805426805.0,805426805.0,805426805.0
16421,2022-04-13,MATIC-USD,1.420106053352356,616413598.0,616413598.0,616413598.0,616413598.0,616413598.0
16422,2022-04-14,MATIC-USD,1.3726409673690796,601697104.0,601697104.0,601697104.0,601697104.0,601697104.0
16423,2022-04-15,MATIC-USD,1.396420955657959,407765536.0,407765536.0,407765536.0,407765536.0,407765536.0
16424,2022-04-16,MATIC-USD,1.3909319639205933,312257705.0,312257705.0,312257705.0,312257705.0,312257705.0
16425,2022-04-17,MATIC-USD,1.3400739431381226,340111263.0,340111263.0,340111263.0,340111263.0,340111263.0
16426,2022-04-18,MATIC-USD,1.4211549758911133,726096353.0,726096353.0,726096353.0,726096353.0,726096353.0
16427,2022-04-19,MATIC-USD,1.4281760454177856,630841720.0,630841720.0,630841720.0,630841720.0,630841720.0
16428,2022-04-20,MATIC-USD,1.4177440404891968,648103958.0,648103958.0,648103958.0,648103958.0,648103958.0
16429,2022-04-21,MATIC-USD,1.3798619508743286,652619938.0,652619938.0,652619938.0,652619938.0,652619938.0
16430,2022-04-22,MATIC-USD,1.3991390466690063,1281222594.0,1281222594.0,1281222594.0,1281222594.0,1281222594.0
16431,2022-04-23,MATIC-USD,1.3659709692001345,549446712.0,549446712.0,549446712.0,549446712.0,549446712.0
16432,2022-04-24,MATIC-USD,1.3442449569702148,420960265.0,420960265.0,420960265.0,420960265.0,420960265.0
16433,2022-04-25,MATIC-USD,1.3526660203933716,713007261.0,713007261.0,713007261.0,713007261.0,713007261.0
16434,2017-04-26,SOL-USD,,,,,,
16435,2017-04-27,SOL-USD,,,,,,
16436,2017-04-28,SOL-USD,,,,,,
16437,2017-04-29,SOL-USD,,,,,,
16438,2017-04-30,SOL-USD,,,,,,
16439,2017-05-01,SOL-USD,,,,,,
16440,2017-05-02,SOL-USD,,,,,,
16441,2017-05-03,SOL-USD,,,,,,
16442,2017-05-04,SOL-USD,,,,,,
16443,2017-05-05,SOL-USD,,,,,,
16444,2017-05-06,SOL-USD,,,,,,
16445,2017-05-07,SOL-USD,,,,,,
16446,2017-05-08,SOL-USD,,,,,,
16447,2017-05-09,SOL-USD,,,,,,
16448,2017-05-10,SOL-USD,,,,,,
16449,2017-05-11,SOL-USD,,,,,,
16450,2017-05-12,SOL-USD,,,,,,
16451,2017-05-13,SOL-USD,,,,,,
16452,2017-05-14,SOL-USD,,,,,,
16453,2017-05-15,SOL-USD,,,,,,
16454,2017-05-16,SOL-USD,,,,,,
16455,2017-05-17,SOL-USD,,,,,,
16456,2017-05-18,SOL-USD,,,,,,
16457,2017-05-19,SOL-USD,,,,,,
16458,2017-05-20,SOL-USD,,,,,,
16459,2017-05-21,SOL-USD,,,,,,
16460,2017-05-22,SOL-USD,,,,,,
16461,2017-05-23,SOL-USD,,,,,,
16462,2017-05-24,SOL-USD,,,,,,
16463,2017-05-25,SOL-USD,,,,,,
16464,2017-05-26,SOL-USD,,,,,,
16465,2017-05-27,SOL-USD,,,,,,
16466,2017-05-28,SOL-USD,,,,,,
16467,2017-05-29,SOL-USD,,,,,,
16468,2017-05-30,SOL-USD,,,,,,
16469,2017-05-31,SOL-USD,,,,,,
16470,2017-06-01,SOL-USD,,,,,,
16471,2017-06-02,SOL-USD,,,,,,
16472,2017-06-03,SOL-USD,,,,,,
16473,2017-06-04,SOL-USD,,,,,,
16474,2017-06-05,SOL-USD,,,,,,
16475,2017-06-06,SOL-USD,,,,,,
16476,2017-06-07,SOL-USD,,,,,,
16477,2017-06-08,SOL-USD,,,,,,
16478,2017-06-09,SOL-USD,,,,,,
16479,2017-06-10,SOL-USD,,,,,,
16480,2017-06-11,SOL-USD,,,,,,
16481,2017-06-12,SOL-USD,,,,,,
16482,2017-06-13,SOL-USD,,,,,,
16483,2017-06-14,SOL-USD,,,,,,
16484,2017-06-15,SOL-USD,,,,,,
16485,2017-06-16,SOL-USD,,,,,,
16486,2017-06-17,SOL-USD,,,,,,
16487,2017-06-18,SOL-USD,,,,,,
16488,2017-06-19,SOL-USD,,,,,,
16489,2017-06-20,SOL-USD,,,,,,
16490,2017-06-21,SOL-USD,,,,,,
16491,2017-06-22,SOL-USD,,,,,,
16492,2017-06-23,SOL-USD,,,,,,
16493,2017-06-24,SOL-USD,,,,,,
16494,2017-06-25,SOL-USD,,,,,,
16495,2017-06-26,SOL-USD,,,,,,
16496,2017-06-27,SOL-USD,,,,,,
16497,2017-06-28,SOL-USD,,,,,,
16498,2017-06-29,SOL-USD,,,,,,
16499,2017-06-30,SOL-USD,,,,,,
16500,2017-07-01,SOL-USD,,,,,,
16501,2017-07-02,SOL-USD,,,,,,
16502,2017-07-03,SOL-USD,,,,,,
16503,2017-07-04,SOL-USD,,,,,,
16504,2017-07-05,SOL-USD,,,,,,
16505,2017-07-06,SOL-USD,,,,,,
16506,2017-07-07,SOL-USD,,,,,,
16507,2017-07-08,SOL-USD,,,,,,
16508,2017-07-09,SOL-USD,,,,,,
16509,2017-07-10,SOL-USD,,,,,,
16510,2017-07-11,SOL-USD,,,,,,
16511,2017-07-12,SOL-USD,,,,,,
16512,2017-07-13,SOL-USD,,,,,,
16513,2017-07-14,SOL-USD,,,,,,
16514,2017-07-15,SOL-USD,,,,,,
16515,2017-07-16,SOL-USD,,,,,,
16516,2017-07-17,SOL-USD,,,,,,
16517,2017-07-18,SOL-USD,,,,,,
16518,2017-07-19,SOL-USD,,,,,,
16519,2017-07-20,SOL-USD,,,,,,
16520,2017-07-21,SOL-USD,,,,,,
16521,2017-07-22,SOL-USD,,,,,,
16522,2017-07-23,SOL-USD,,,,,,
16523,2017-07-24,SOL-USD,,,,,,
16524,2017-07-25,SOL-USD,,,,,,
16525,2017-07-26,SOL-USD,,,,,,
16526,2017-07-27,SOL-USD,,,,,,
16527,2017-07-28,SOL-USD,,,,,,
16528,2017-07-29,SOL-USD,,,,,,
16529,2017-07-30,SOL-USD,,,,,,
16530,2017-07-31,SOL-USD,,,,,,
16531,2017-08-01,SOL-USD,,,,,,
16532,2017-08-02,SOL-USD,,,,,,
16533,2017-08-03,SOL-USD,,,,,,
16534,2017-08-04,SOL-USD,,,,,,
16535,2017-08-05,SOL-USD,,,,,,
16536,2017-08-06,SOL-USD,,,,,,
16537,2017-08-07,SOL-USD,,,,,,
16538,2017-08-08,SOL-USD,,,,,,
16539,2017-08-09,SOL-USD,,,,,,
16540,2017-08-10,SOL-USD,,,,,,
16541,2017-08-11,SOL-USD,,,,,,
16542,2017-08-12,SOL-USD,,,,,,
16543,2017-08-13,SOL-USD,,,,,,
16544,2017-08-14,SOL-USD,,,,,,
16545,2017-08-15,SOL-USD,,,,,,
16546,2017-08-16,SOL-USD,,,,,,
16547,2017-08-17,SOL-USD,,,,,,
16548,2017-08-18,SOL-USD,,,,,,
16549,2017-08-19,SOL-USD,,,,,,
16550,2017-08-20,SOL-USD,,,,,,
16551,2017-08-21,SOL-USD,,,,,,
16552,2017-08-22,SOL-USD,,,,,,
16553,2017-08-23,SOL-USD,,,,,,
16554,2017-08-24,SOL-USD,,,,,,
16555,2017-08-25,SOL-USD,,,,,,
16556,2017-08-26,SOL-USD,,,,,,
16557,2017-08-27,SOL-USD,,,,,,
16558,2017-08-28,SOL-USD,,,,,,
16559,2017-08-29,SOL-USD,,,,,,
16560,2017-08-30,SOL-USD,,,,,,
16561,2017-08-31,SOL-USD,,,,,,
16562,2017-09-01,SOL-USD,,,,,,
16563,2017-09-02,SOL-USD,,,,,,
16564,2017-09-03,SOL-USD,,,,,,
16565,2017-09-04,SOL-USD,,,,,,
16566,2017-09-05,SOL-USD,,,,,,
16567,2017-09-06,SOL-USD,,,,,,
16568,2017-09-07,SOL-USD,,,,,,
16569,2017-09-08,SOL-USD,,,,,,
16570,2017-09-09,SOL-USD,,,,,,
16571,2017-09-10,SOL-USD,,,,,,
16572,2017-09-11,SOL-USD,,,,,,
16573,2017-09-12,SOL-USD,,,,,,
16574,2017-09-13,SOL-USD,,,,,,
16575,2017-09-14,SOL-USD,,,,,,
16576,2017-09-15,SOL-USD,,,,,,
16577,2017-09-16,SOL-USD,,,,,,
16578,2017-09-17,SOL-USD,,,,,,
16579,2017-09-18,SOL-USD,,,,,,
16580,2017-09-19,SOL-USD,,,,,,
16581,2017-09-20,SOL-USD,,,,,,
16582,2017-09-21,SOL-USD,,,,,,
16583,2017-09-22,SOL-USD,,,,,,
16584,2017-09-23,SOL-USD,,,,,,
16585,2017-09-24,SOL-USD,,,,,,
16586,2017-09-25,SOL-USD,,,,,,
16587,2017-09-26,SOL-USD,,,,,,
16588,2017-09-27,SOL-USD,,,,,,
16589,2017-09-28,SOL-USD,,,,,,
16590,2017-09-29,SOL-USD,,,,,,
16591,2017-09-30,SOL-USD,,,,,,
16592,2017-10-01,SOL-USD,,,,,,
16593,2017-10-02,SOL-USD,,,,,,
16594,2017-10-03,SOL-USD,,,,,,
16595,2017-10-04,SOL-USD,,,,,,
16596,2017-10-05,SOL-USD,,,,,,
16597,2017-10-06,SOL-USD,,,,,,
16598,2017-10-07,SOL-USD,,,,,,
16599,2017-10-08,SOL-USD,,,,,,
16600,2017-10-09,SOL-USD,,,,,,
16601,2017-10-10,SOL-USD,,,,,,
16602,2017-10-11,SOL-USD,,,,,,
16603,2017-10-12,SOL-USD,,,,,,
16604,2017-10-13,SOL-USD,,,,,,
16605,2017-10-14,SOL-USD,,,,,,
16606,2017-10-15,SOL-USD,,,,,,
16607,2017-10-16,SOL-USD,,,,,,
16608,2017-10-17,SOL-USD,,,,,,
16609,2017-10-18,SOL-USD,,,,,,
16610,2017-10-19,SOL-USD,,,,,,
16611,2017-10-20,SOL-USD,,,,,,
16612,2017-10-21,SOL-USD,,,,,,
